date,open,high,low,volume,close
11/14/2017,231.454,231.8496,230.6537,61173195,231.7417
11/15/2017,230.7436,231.2831,229.8535,80811525,230.5818
11/16/2017,231.5529,232.9196,231.5122,67639490,232.542
11/17/2017,232.1823,232.5134,231.7777,75725627,231.8586
11/20/2017,232.1104,232.4565,231.8586,47950881,232.2542
11/21/2017,233.0455,233.9626,232.2207,69078940,233.7738
11/22/2017,233.7828,233.9177,233.3962,44999079,233.567
11/24/2017,234.0705,234.2144,233.9267,27856514,234.1065
11/27/2017,234.1515,234.4572,233.7828,52165675,233.9896
11/28/2017,234.4662,236.3904,234.3718,98971719,236.3634
11/29/2017,236.4983,237.0468,235.761,77321170,236.2195
11/30/2017,237.1637,239.2228,237.0827,127718269,238.2876
12/1/2017,238.0628,238.5574,234.4662,164344179,237.7931
12/4/2017,239.4565,239.8971,237.4514,93965860,237.5054
12/5/2017,237.7661,238.4135,236.5163,77959019,236.6511
12/6/2017,236.3634,237.1367,236.2195,75808679,236.6961
12/7/2017,236.5612,237.7661,236.4264,77137198,237.4424
12/8/2017,238.2696,238.7462,237.4078,76539797,238.7372
12/11/2017,238.8001,239.5195,238.7096,83077533,239.4565
12/12/2017,239.6903,240.3647,239.488,85142687,239.8791
12/13/2017,240.1309,240.5805,239.7623,102859962,239.8522
12/14/2017,240.1489,240.2748,238.8181,100612031,238.8721
12/15/2017,239.9387,241.3304,239.8393,144531657,240.8514
12/18/2017,242.2522,242.7402,242.1799,83589559,242.3787
12/19/2017,242.6363,242.677,241.3756,82300444,241.4479
12/20/2017,242.433,242.4962,241.0141,76708900,241.3214
12/21/2017,241.8998,242.5459,241.5654,67000877,241.8184
12/22/2017,241.8455,241.8681,241.2039,78712225,241.7552
12/26/2017,241.3395,241.6898,241.1903,45244433,241.466
12/27/2017,241.6377,241.954,241.3033,57750986,241.5835
12/28/2017,242.0986,242.1257,241.7009,45087762,242.0805
12/29/2017,242.677,242.695,240.9689,96007424,241.1677
1/2/2018,242.0534,242.93,241.6558,86655749,242.8939
1/3/2018,243.0656,244.5838,243.0656,90070416,244.4302
1/4/2018,245.0899,245.9575,244.4977,80595402,245.4604
1/5/2018,246.2738,247.2227,245.7677,83468662,247.0962
1/8/2018,246.9968,247.7107,246.6985,57288979,247.548
1/9/2018,247.9818,248.75,247.6935,57253957,248.1083
1/10/2018,247.3311,247.9999,246.6443,69499524,247.7288
1/11/2018,248.2981,249.5362,248.1264,62306557,249.5362
1/12/2018,249.8073,251.3346,249.5018,90789911,251.1629
1/16/2018,252.4553,253.124,249.5904,106555142,250.3044
1/17/2018,251.2623,253.0879,250.3044,113201396,252.6902
1/18/2018,252.5727,253.0065,251.7594,100682250,252.2655
1/19/2018,252.8619,253.4132,252.2655,140895374,253.4132
1/22/2018,253.1963,255.4737,253.1421,91322408,255.4737
1/23/2018,255.5189,256.3142,255.1845,97084700,256.0159
1/24/2018,256.6756,257.2902,254.7055,134816117,255.9165
1/25/2018,256.8022,256.9016,255.2161,84587313,256.025
1/26/2018,256.8835,259.033,256.6214,107743119,258.9892
1/29/2018,258.4018,258.8536,257.1094,90118337,257.2721
1/30/2018,255.3924,257.3227,254.1452,131796419,254.6332
1/31/2018,255.5098,256.025,253.6572,118948131,254.7598
2/1/2018,254.0097,255.8081,253.6572,90102470,254.4706
2/2/2018,253.115,253.2505,248.8946,173127085,248.9307
2/5/2018,247.1233,249.2922,237.9595,294681816,238.5198
2/6/2018,234.914,243.7343,233.7934,355026782,243.2192
2/7/2018,242.6499,246.1382,241.8184,167376100,241.8998
2/8/2018,242.207,242.3516,232.7902,246449505,232.8264
2/9/2018,235.6912,238.2306,228.5698,283321142,236.3238
2/12/2018,238.4295,241.3033,236.4724,143735976,239.7941
2/13/2018,238.556,240.9508,237.9595,81177734,240.3905
2/14/2018,238.8632,244.0054,238.8542,120735685,243.6349
2/15/2018,245.4243,246.7528,242.8939,111200286,246.7437
2/16/2018,246.1021,248.8132,246.0569,160420135,246.816
2/20/2018,245.84,247.3221,244.4573,86369662,245.2706
2/21/2018,245.7225,248.271,243.9512,98883740,244.0506
2/22/2018,244.9995,246.7618,243.6801,110511290,244.3669
2/23/2018,245.6231,248.262,245.1351,92729476,248.262
2/26/2018,249.3645,251.2443,248.759,86390416,251.1449
2/27/2018,251.3346,252.0667,247.9457,98952533,248.0089
2/28/2018,249.1386,249.5995,245.1712,121907767,245.4966
3/1/2018,245.2797,246.8702,240.3905,176855077,241.9269
3/2/2018,240.2098,243.7524,239.3241,139083217,243.174
3/5/2018,241.954,246.6172,241.8455,97307387,245.9846
3/6/2018,246.9877,247.0691,245.0718,78407902,246.6082
3/7/2018,244.385,246.8793,244.1862,87063502,246.5178
3/8/2018,247.2137,247.8372,246.1924,66901150,247.7107
3/9/2018,249.1567,252.0215,248.8313,113625335,252.0215
3/12/2018,252.3197,252.9613,251.3076,71852943,251.7052
3/13/2018,252.8981,253.4132,249.4549,91903263,250.0785
3/14/2018,251.0635,251.2533,248.2258,105895079,248.7952
3/15/2018,249.3193,249.9791,248.0089,83433038,248.5241
3/16/2018,249.0645,249.872,248.7378,100343673,248.7923
3/19/2018,248.021,248.9698,243.7293,109208442,245.426
3/20/2018,245.8343,246.4967,245.1448,59757271,245.8434
3/21/2018,245.798,247.9484,245.1538,78709578,245.3716
3/22/2018,243.0851,243.9561,238.9567,148785916,239.238
3/23/2018,239.6917,240.4629,233.9391,183534751,234.1387
3/26/2018,237.8407,240.8349,235.3727,141956102,240.5446
3/27/2018,241.5063,242.0507,234.8555,129941445,236.4525
3/28/2018,236.5886,238.3034,234.6196,146452306,235.7538
3/29/2018,236.9243,240.6807,235.7619,124244790,238.7662
4/2/2018,238.2218,238.748,231.0719,186286343,233.6125
4/3/2018,234.8828,237.0967,233.0409,119889222,236.6067
4/4/2018,232.9592,239.8595,232.8231,123574054,239.1382
4/5/2018,240.9438,241.9328,239.8278,80993290,241.0254
4/6/2018,239.0112,240.5446,234.0934,179483634,235.654
4/9/2018,237.1511,240.2996,235.8496,105442932,236.8154
4/10/2018,239.7824,241.3884,238.6119,105383213,240.5808
4/11/2018,239.0565,241.0254,238.9839,91082611,239.3196
4/12/2018,240.6807,242.2594,240.4992,68648611,241.2886
4/13/2018,242.6314,242.7494,239.5465,85043940,240.5808
4/16/2018,242.2594,243.3482,241.4156,63354866,242.5588
4/17/2018,244.3735,245.7708,243.8473,64633377,245.1538
4/18/2018,245.6075,246.161,244.8635,57254061,245.3353
4/19/2018,244.6639,244.8726,242.9127,77625519,243.9743
4/20/2018,243.9017,244.1285,240.9982,99953133,241.9056
4/23/2018,242.4953,243.067,240.7623,65507630,241.8693
4/24/2018,242.9218,243.1452,237.0694,112864871,238.6119
4/25/2018,238.5484,239.6554,236.6793,103756753,239.2017
4/26/2018,240.2542,242.4819,239.8005,67636739,241.6334
4/27/2018,242.2594,242.5679,240.8984,57032898,241.8602
4/30/2018,242.4953,243.067,239.9276,81902861,240.0002
5/1/2018,239.4195,240.5355,237.8225,74167763,240.4266
5/2/2018,240.227,241.0617,238.4123,86310101,238.8115
5/3/2018,237.9586,238.9567,235.0461,136179773,238.2853
5/4/2018,237.2872,242.0682,236.9515,91187159,241.3702
5/7/2018,242.1596,243.1849,241.4519,55304907,242.1868
5/8/2018,241.8058,242.5543,240.5808,67404486,242.1868
5/9/2018,242.8764,244.8589,242.3411,59614018,244.5278
5/10/2018,245.2899,247.15,245.1811,72036333,246.8143
5/11/2018,246.9413,247.8396,246.415,59795475,247.5674
5/14/2018,248.012,248.6834,247.1228,54765742,247.6853
5/15/2018,246.4241,246.4423,245.0087,86952162,245.9795
5/16/2018,246.0158,247.4857,245.9886,53909542,247.0139
5/17/2018,246.7417,247.9121,246.0067,56438381,246.8052
5/18/2018,246.4513,246.8233,245.8253,64317345,246.1882
5/21/2018,247.7125,248.5926,246.2074,58025875,248.0392
5/22/2018,248.5745,248.8376,247.0139,52966358,247.3496
5/23/2018,246.043,248.0573,245.8797,64694184,248.0301
5/24/2018,247.6218,247.9031,245.6892,76012559,247.522
5/25/2018,246.9322,247.5764,246.415,56348979,246.9322
5/29/2018,245.2627,246.043,242.949,115908607,244.0922
5/30/2018,245.4351,247.8033,245.3625,69678449,247.3496
5/31/2018,246.9322,247.2407,245.2128,93492466,245.8343
6/1/2018,247.1681,248.5564,247.0955,71228501,248.2479
6/4/2018,249.0917,249.686,248.8467,45351855,249.4274
6/5/2018,249.5635,249.999,248.7741,51113822,249.6089
6/6/2018,250.2349,251.8046,249.5998,62679252,251.6957
6/7/2018,252.1948,252.4942,250.734,72931644,251.6685
6/8/2018,251.1967,252.467,251.0243,72124598,252.4125
6/11/2018,252.6394,253.4832,252.5214,58892515,252.7483
6/12/2018,253.1747,253.4469,252.4125,72298316,253.0749
6/13/2018,253.3199,253.583,252.0587,79036971,252.2674
6/14/2018,253.1566,253.4469,252.2945,77071424,252.9025
6/15/2018,252.0983,252.9276,250.959,119945202,252.5813
6/18/2018,251.0866,252.1894,250.5944,52633567,252.0618
6/19/2018,249.7286,251.3236,249.3002,97474941,251.0957
6/20/2018,251.7975,252.2076,251.1777,53753292,251.5241
6/21/2018,251.5149,251.5332,249.4369,71017222,249.9473
6/22/2018,251.2415,251.3555,250.1752,56583232,250.403
6/25/2018,249.2182,249.3788,245.2626,137854162,246.9943
6/26/2018,247.5776,248.4161,246.8029,68683211,247.5412
6/27/2018,248.1427,249.6055,245.3355,104960655,245.4905
6/28/2018,245.4358,247.6779,244.7067,76622607,246.8941
6/29/2018,248.0151,249.4187,247.1306,97592499,247.2495
7/2/2018,245.6363,247.9422,245.3902,63529623,247.7781
7/3/2018,248.6987,248.7989,246.4657,42187071,246.9032
7/5/2018,248.0607,248.9812,246.9579,56925919,248.9174
7/6/2018,248.9448,251.4056,248.5574,66474953,251.0228
7/9/2018,252.0527,253.3378,252.0071,50435421,253.2831
7/10/2018,253.7479,254.2948,253.4472,51757760,254.1945
7/11/2018,252.5995,253.4107,252.0253,77018482,252.3352
7/12/2018,253.6294,254.6776,253.0097,60021912,254.6229
7/13/2018,254.4406,255.1333,253.9758,48234964,254.8234
7/16/2018,254.869,255.0175,254.1398,48201038,254.5955
7/17/2018,253.8026,256.0265,253.7479,52258946,255.6254
7/18/2018,255.7075,256.2726,255.2518,44564421,256.1632
7/19/2018,255.4796,255.8715,254.7049,61396658,255.1971
7/20/2018,254.9875,255.6346,254.7414,82365465,254.9054
7/23/2018,254.6958,255.589,254.3403,47002019,255.3794
7/24/2018,256.8285,257.5303,255.7713,67997395,256.6645
7/25/2018,256.4093,259.18,256.3637,78707761,258.8519
7/26/2018,258.1136,258.943,258.0134,57897905,258.2412
7/27/2018,258.5784,258.6787,255.5434,76770759,256.4913
7/30/2018,256.5733,256.7374,254.6138,63742508,255.1515
7/31/2018,255.9353,257.0381,255.5434,68243676,256.4093
8/1/2018,256.6189,257.1384,255.3169,53805385,255.9809
8/2/2018,254.6411,257.5485,254.4315,63398952,257.3754
8/3/2018,257.503,258.5308,257.3207,53921610,258.4782
8/6/2018,258.5146,259.7451,258.115,39400887,259.4261
8/7/2018,260.1096,260.6747,259.9729,43159068,260.2828
8/8/2018,260.1096,260.5836,259.6995,42090848,260.1734
8/9/2018,260.2372,260.6382,259.6767,35716976,259.818
8/10/2018,258.3415,258.8929,257.348,77076044,258.0772
8/13/2018,258.3597,258.9886,256.8103,65699169,257.1111
8/14/2018,257.8584,258.9977,257.4604,43818805,258.7516
8/15/2018,257.3663,257.5121,255.3429,102875001,256.8194
8/16/2018,258.2959,259.7906,258.2594,69890326,258.8974
8/17/2018,258.6878,260.2647,258.2686,65606452,259.8089
8/20/2018,260.2737,260.6382,259.8089,39777328,260.3648
8/21/2018,260.8934,261.8595,260.4045,66946384,260.9755
8/22/2018,260.5562,261.3583,260.2782,44968634,260.8205
8/23/2018,260.6382,261.5223,260.1461,49204851,260.4742
8/24/2018,261.0666,262.1877,261.0119,57467168,262.0418
8/27/2018,263.2722,264.2201,263.1082,57035568,264.1107
8/28/2018,264.5847,264.6918,263.7644,46879919,264.2383
8/29/2018,264.4571,265.8971,264.2068,61465501,265.6602
8/30/2018,265.168,265.5508,263.974,61202914,264.5847
8/31/2018,264.1654,265.0495,263.6642,66105966,264.5938
9/4/2018,264.1654,264.5027,263.1082,57573588,264.1381
9/5/2018,263.7735,263.9832,262.3882,72062803,263.4272
9/6/2018,263.5366,263.8464,261.577,65880610,262.6343
9/7/2018,261.5588,263.1264,261.3127,73491708,262.1239
9/10/2018,263.1629,263.4363,262.3791,50191113,262.5796
9/11/2018,261.9142,263.9011,261.5542,50530492,263.4454
9/12/2018,263.4545,264.129,262.6981,59810758,263.5092
9/13/2018,264.6029,265.2577,264.3067,51015325,265.0677
9/14/2018,265.2774,265.4688,264.3113,55079875,265.1133
9/17/2018,265.0586,265.0951,263.4272,68058677,263.7097
9/18/2018,263.9285,265.7513,263.9011,61888422,265.1407
9/19/2018,265.1953,265.8516,265.0632,49030496,265.4232
9/20/2018,266.7174,267.9022,265.438,100360646,267.5741
9/21/2018,268.3379,268.4569,267.166,105466627,267.3308
9/24/2018,266.7357,266.8822,265.8476,53356561,266.4427
9/25/2018,266.9096,267.0195,265.9513,44350784,266.1955
9/26/2018,266.342,267.5597,264.9687,79697809,265.399
9/27/2018,265.8842,267.2575,265.6004,59212874,266.1406
9/28/2018,265.4997,266.6807,265.4631,70073264,266.168
10/1/2018,267.4407,268.1914,266.4061,62051029,267.0927
10/2/2018,266.9371,267.665,266.5526,47205511,266.9371
10/3/2018,268.0174,268.4478,266.7174,64694594,267.0836
10/4/2018,266.5892,266.6441,263.3665,111460609,264.9961
10/5/2018,265.225,265.756,262.0481,105915178,263.513
10/8/2018,262.808,263.8792,261.3889,87705879,263.513
10/9/2018,263.1193,264.4651,262.5516,74311194,263.1284
10/10/2018,262.6066,262.6798,254.4124,214436855,254.7969
10/11/2018,253.68,255.3463,247.5275,274840491,249.1846
10/12/2018,253.3962,253.6891,249.3677,182971381,252.6454
10/15/2018,252.2792,253.6433,251.1347,102111933,251.2263
10/16/2018,253.2405,257.1041,252.7553,118212167,256.7196
10/17/2018,256.7562,257.4063,254.1194,110625987,256.7654
10/18/2018,255.804,256.4175,251.7482,134471672,253.0574
10/19/2018,253.7257,255.7125,252.2059,139851825,252.9201
10/22/2018,253.6067,253.9363,251.2355,82351338,251.7848
10/23/2018,248.0677,251.6566,245.9253,145624229,250.503
10/24/2018,250.2467,250.6404,242.3455,177362361,242.9131
10/25/2018,244.7992,248.855,243.7463,138061545,247.2711
10/26/2018,243.4625,248.1134,240.139,201520963,242.9223
10/29/2018,246.0992,247.4268,237.9051,160749101,241.5764
10/30/2018,241.4025,245.4767,240.8989,157115995,245.1562
10/31/2018,247.793,250.1551,247.3078,128296325,247.7747
11/1/2018,248.6628,250.6129,247.5458,99495037,250.4115
11/2/2018,251.5467,251.9862,246.8225,122634107,248.9283
11/5/2018,249.4318,250.8692,248.4339,65622482,250.3016
11/6/2018,250.2375,252.0503,250.1734,59860017,251.8855
11/7/2018,254.1194,257.3605,253.68,102752099,257.2781
11/8/2018,256.4541,257.4703,255.6392,65584886,256.8111
11/9/2018,255.4653,255.6576,252.856,98812561,254.3025
11/12/2018,253.7807,254.0279,249.0198,99673574,249.5509
11/13/2018,250.0269,252.0732,248.3423,98176610,249.0839
11/14/2018,251.0066,251.4186,245.7788,125335931,247.381
11/15/2018,246.0809,250.4389,244.4606,135101437,249.9628
11/16/2018,248.8367,251.5467,248.3057,126653240,250.6129
11/19/2018,249.9903,250.2924,245.4309,102876084,246.3739
11/20/2018,242.9498,244.4513,240.9264,136021311,241.8145
11/21/2018,243.4075,244.5886,242.6293,75563743,242.6385
11/23/2018,240.9539,242.4585,240.8531,42807878,241.0179
11/26/2018,243.3343,245.1379,242.9314,79916381,244.909
11/27/2018,243.847,245.733,243.2244,75371078,245.733
11/28/2018,246.8317,251.3911,245.6664,127629633,251.3911
11/29/2018,250.5946,252.2792,249.4227,82256010,250.8418
11/30/2018,250.6861,252.9475,250.3565,98157846,252.3707
12/3/2018,256.6097,256.7196,254.0691,102960337,255.7125
12/4/2018,254.861,255.3005,247.1063,177466051,247.4268
12/6/2018,243.4625,247.1704,240.2764,203991309,247.0514
12/7/2018,246.7035,248.3149,240.4503,160919250,241.3109
12/10/2018,241.1278,242.7678,236.779,151236208,241.7687
12/11/2018,245.0555,245.2478,240.313,121208739,241.8236
12/12/2018,244.8816,246.2823,242.9589,97856558,243.0413
12/13/2018,244.0118,244.8999,241.8145,96525689,242.9589
12/14/2018,240.7524,241.7321,237.9051,116891750,238.4727
12/17/2018,237.4931,238.6375,232.1142,165355837,233.7943
12/18/2018,235.4789,236.1655,231.8899,133982645,233.5379
12/19/2018,233.6203,237.4931,228.2918,214848880,230.0405
12/20/2018,228.7588,230.3701,223.9888,252053377,226.2959
12/21/2018,227.2494,229.9848,221.0234,255345633,221.6865
12/24/2018,220.1576,221.8113,215.7644,147311588,215.8289
12/26/2018,217.3302,226.7336,215.2947,218485360,226.7336
12/27/2018,223.4088,228.677,220.084,186267342,228.4743
12/28/2018,229.8651,231.5413,226.9823,153068658,228.1796
12/31/2018,229.8466,230.4269,227.9217,144299370,230.1782
1/2/2019,226.5494,231.3663,226.5218,126743877,230.4177
1/3/2019,228.6217,228.9349,224.4219,143872958,224.9193
1/4/2019,228.0323,233.1162,227.6454,142573163,232.4531
1/7/2019,232.7294,235.7319,231.8084,103014490,234.2859
1/8/2019,236.5332,236.9845,233.9359,102313170,236.4871
1/9/2019,237.2147,238.4581,235.9529,94813642,237.5923
1/10/2019,236.0174,238.6883,235.3174,96823923,238.4304
1/11/2019,237.3252,238.55,236.7266,73858110,238.5225
1/14/2019,236.57,237.8963,236.1556,70015565,237.0673
1/15/2019,237.4542,240.1067,237.445,85094498,239.7843
1/16/2019,240.2264,241.2732,240.0146,77542617,240.3646
1/17/2019,239.4712,243.0723,239.4251,95955433,242.1882
1/18/2019,244.0486,245.8906,242.2231,127900303,245.4117
1/22/2019,243.9012,244.1223,240.4382,115433266,242.096
1/23/2019,243.1552,243.8736,240.0698,86030287,242.6026
1/24/2019,242.4184,243.3302,241.3777,59204139,242.7315
1/25/2019,244.6288,245.6327,242.8324,96883358,244.7854
1/28/2019,242.5842,242.9894,241.1106,85170996,242.925
1/29/2019,243.0723,243.6526,241.7461,65933663,242.6026
1/30/2019,244.1591,247.309,243.3763,92297463,246.4432
1/31/2019,246.3787,249.1049,246.1577,104012073,248.6076
2/1/2019,248.8102,249.7773,247.9168,85754736,248.7273
2/4/2019,248.7734,250.5417,248.0826,60688331,250.4772
2/5/2019,250.9193,251.8403,250.4035,79514212,251.5272
2/6/2019,251.2417,251.7482,250.4404,58289937,251.1956
2/7/2019,249.5378,250.0996,247.0971,95300784,248.801
2/8/2019,247.5208,249.2062,246.6735,75769705,249.1049
2/11/2019,249.7773,250.0443,248.6997,68021423,249.2431
2/12/2019,250.9009,252.835,250.8272,72060303,252.4482
2/13/2019,253.3047,254.1336,252.8718,65155977,253.2679
2/14/2019,252.1535,253.8665,251.3153,83057129,252.7061
2/15/2019,254.5297,255.4967,254.3178,96950082,255.4599
2/19/2019,254.6414,256.5743,254.631,59120804,255.902
2/20/2019,255.8651,256.8874,255.3493,76610767,256.4177
2/21/2019,255.7638,256.1322,254.5158,64214727,255.5059
2/22/2019,256.1414,257.2927,255.4902,78086268,257.0901
2/25/2019,258.5545,259.0886,257.3571,69030699,257.44
2/26/2019,257.0808,258.1584,256.869,56778902,257.2558
2/27/2019,256.519,257.5045,255.5612,56820264,257.1453
2/28/2019,256.9243,257.3756,256.3348,69199600,256.6664
3/1/2019,258.2874,258.6926,256.7953,77748145,258.2689
3/4/2019,259.3557,259.6044,254.9717,106400309,257.3295
3/5/2019,257.4585,257.6611,256.4177,59114559,256.9795
3/6/2019,257.0993,257.1085,255.0915,75039771,255.423
3/7/2019,254.9625,255.1099,252.4205,94728372,253.2863
3/8/2019,251.3798,252.9547,250.9009,85759227,252.7797
3/11/2019,253.5165,256.6111,253.4889,64925449,256.4453
3/12/2019,257.0164,257.9466,256.823,79591019,257.4124
3/13/2019,258.3242,260.0741,258.1584,80520845,259.1163
3/14/2019,259.1439,259.5768,258.4957,67474399,258.9505
3/15/2019,259.512,261.0569,259.3178,81308979,260.2243
3/18/2019,260.4463,261.4731,260.2151,62152857,261.1679
3/19/2019,262.2594,263.0457,260.3168,90220528,261.2326
3/20/2019,261.0106,262.2502,259.3085,84516510,260.4463
3/21/2019,259.6046,263.8043,259.5583,79503084,263.388
3/22/2019,261.9912,262.5308,258.254,122584329,258.3187
3/25/2019,257.9672,259.1839,256.8294,85312509,258.1245
3/26/2019,259.9283,261.0291,258.6055,68047406,260.0486
3/27/2019,260.0393,260.6406,257.0977,72174824,258.6888
3/28/2019,259.3363,260.1318,258.1522,56107818,259.6693
3/29/2019,261.2234,261.6397,260.0671,82160899,261.3066
4/1/2019,263.3602,264.7108,263.0827,77617945,264.4055
4/2/2019,264.5998,264.7756,263.721,40021425,264.535
4/3/2019,265.7839,266.1909,264.3315,68183165,264.9513
4/4/2019,265.2843,265.9124,264.572,48960844,265.6543
4/5/2019,266.3389,266.9957,266.0429,58559409,266.9402
4/8/2019,266.5054,267.2547,265.8301,53524986,267.1437
4/9/2019,266.1539,266.4869,265.2103,66113303,265.7746
4/10/2019,266.2001,266.7736,265.7746,52601499,266.6811
4/11/2019,267.1807,267.1899,266.0225,55045415,266.6071
4/12/2019,268.263,268.6977,266.6543,69701774,268.411
4/15/2019,268.485,268.5867,267.4073,49578052,268.2352
4/16/2019,269.1418,269.1973,267.8004,52127286,268.411
4/17/2019,269.558,269.5812,267.3287,58145586,267.7542
4/18/2019,268.3555,268.559,267.0234,68708513,268.2815
4/22/2019,267.4952,268.6654,267.4027,40160140,268.5127
4/23/2019,268.892,271.1676,268.6515,52189887,270.9271
4/24/2019,270.8438,271.1861,270.1778,50358501,270.3258
4/25/2019,270.2241,270.8346,268.9383,57770862,270.1593
4/26/2019,270.2056,271.4914,269.4101,50916423,271.4174
4/29/2019,271.5099,272.3794,271.4174,57197747,271.8429
4/30/2019,271.4914,272.2777,270.0391,81111733,271.9817
5/1/2019,272.6292,272.8419,269.9281,71671870,269.9373
5/2/2019,269.817,270.7606,267.819,65030170,269.3545
5/3/2019,270.8716,272.2777,269.4653,56516723,271.9909
5/6/2019,267.5692,271.3249,267.2454,107198069,270.8716
5/7/2019,268.4017,269.0123,264.387,144563154,266.3481
5/8/2019,265.9781,267.7357,265.3676,91512947,265.9781
5/9/2019,263.8505,265.7931,262.0652,103471104,265.1733
5/10/2019,264.2113,267.2824,261.1401,112380054,266.5054
5/13/2019,261.2511,262.2409,258.9478,127290527,259.8081
5/14/2019,260.8534,263.7303,260.7239,76954311,262.1577
5/15/2019,260.4833,264.35,260.2706,73861158,263.6933
5/16/2019,264.4148,267.5322,264.3408,76684778,266.1354
5/17/2019,263.7673,266.9679,263.7494,100353024,264.4148
5/20/2019,262.7682,264.0355,261.8987,62775223,262.6665
5/21/2019,264.4055,265.4231,264.1465,46847085,265.0346
5/22/2019,264.054,265.2011,263.7303,49415848,264.2205
5/23/2019,261.9357,261.9819,259.5398,98662584,260.9921
5/24/2019,262.4722,262.8977,260.9459,55268095,261.5841
5/28/2019,261.8709,262.8515,259.1328,70029356,259.1513
5/29/2019,258.0042,258.4205,255.9691,104972927,257.4122
5/30/2019,258.1892,259.0495,256.9821,61259925,258.1152
5/31/2019,255.4974,256.3484,254.6093,86758995,254.6371
6/3/2019,254.6741,255.8231,252.6205,96299769,253.9895
6/4/2019,256.3484,259.6416,255.8859,77124332,259.5028
6/5/2019,261.1679,261.7784,259.3085,71169717,261.7507
6/6/2019,262.0559,264.1465,261.3899,69370887,263.4527
6/7/2019,264.498,267.1992,264.3223,74234655,266.0891
6/10/2019,267.6802,269.0215,267.2208,60723460,267.3102
6/11/2019,269.1788,269.558,266.5799,58601045,267.2454
6/12/2019,267.0049,267.5784,266.2417,47058443,266.7737
6/13/2019,267.7079,268.2445,266.9864,48894632,267.8745
6/14/2019,267.5784,268.1982,266.7922,52324716,267.5784
6/17/2019,267.819,268.4665,267.5044,39142877,267.6802
6/18/2019,269.5488,271.5654,269.1788,85244302,270.4831
6/19/2019,270.6218,271.6394,269.6228,78519949,271.0936
6/20/2019,273.8502,274.0994,271.1542,116489283,273.6837
6/21/2019,273.4083,274.7004,273.0644,83309466,273.2874
6/24/2019,273.5012,273.8266,272.7948,47562557,272.9528
6/25/2019,273.0086,273.0365,270.1642,81834041,270.2757
6/26/2019,271.196,271.7165,269.8899,51584902,270.0061
6/27/2019,270.787,271.4841,270.3965,40256887,270.9636
6/28/2019,271.9675,272.8691,271.4376,59255834,272.3579
7/1/2019,275.7786,276.0017,273.5942,78867575,274.8305
7/2/2019,274.784,275.602,273.9195,61504544,275.5462
7/3/2019,276.2434,277.7679,276.0947,40898896,277.7493
7/5/2019,276.4851,277.6006,275.1558,51657416,277.4332
7/8/2019,276.0854,277.2454,275.351,45841772,275.9088
7/9/2019,274.719,276.5595,274.6632,41068189,276.2527
7/10/2019,277.3496,278.5487,276.8011,58547783,277.5727
7/11/2019,278.2326,278.4743,277.1916,50832063,278.2234
7/12/2019,278.7253,279.5433,278.4093,40335336,279.4689
7/15/2019,279.9151,279.9151,279.0414,33910261,279.5619
7/16/2019,279.4689,279.6827,278.3442,40533990,278.5952
7/17/2019,278.6324,278.7997,276.764,43952969,276.764
7/18/2019,276.2527,278.1676,275.7972,51589195,277.7772
7/19/2019,278.9019,278.9298,276.0389,70991785,276.2341
7/22/2019,276.6431,277.4704,276.1133,43652365,276.9127
7/23/2019,278.0653,278.8926,277.2101,44601745,278.8926
7/24/2019,278.1118,280.2033,278.0189,47213232,280.2033
7/25/2019,279.7385,279.7943,278.0374,55378544,278.8647
7/26/2019,279.5712,280.9376,279.4411,45022816,280.7331
7/29/2019,280.6123,280.6588,279.6549,38091054,280.2219
7/30/2019,278.7811,279.9523,278.3907,45813578,279.534
7/31/2019,279.785,279.9802,274.4029,104245162,276.4758
8/1/2019,276.6338,279.6734,273.2503,142531739,274.0683
8/2/2019,273.148,273.399,270.4058,116724483,272.0047
8/5/2019,267.7938,267.9054,261.8726,177891127,263.8246
8/6/2019,265.7674,267.7473,264.2522,120521001,267.5242
8/7/2019,264.3638,268.4724,262.17,140409925,267.6823
8/8/2019,269.216,272.9342,268.649,87460322,272.9342
8/9/2019,271.9675,272.581,269.2439,93702071,271.0751
8/12/2019,269.5321,271.0614,266.7992,75230899,267.8217
8/13/2019,267.4685,273.4269,267.1152,94713738,271.9396
8/14/2019,267.7752,271.86,263.7689,135369567,263.899
8/15/2019,264.81,265.5164,262.4954,101929845,264.5962
8/16/2019,266.2972,268.9465,264.6555,85808933,268.5003
8/19/2019,271.605,272.4323,270.9078,53583732,271.7351
8/20/2019,271.2146,271.763,269.5228,51614878,269.6529
8/21/2019,271.8745,272.2278,271.1681,49565853,271.8466
8/22/2019,272.5717,273.2224,269.9411,51698543,271.763
8/23/2019,270.4244,272.1348,263.4993,149217157,264.7821
8/26/2019,267.0316,267.7102,265.4606,72478929,267.7102
8/27/2019,269.1417,269.5228,265.8789,68262998,266.6598
8/28/2019,265.9812,268.7048,265.1539,59852324,268.5374
8/29/2019,271.1681,272.5066,270.1363,57913188,271.9675
8/30/2019,273.4919,273.5104,270.8892,62831109,271.8492
9/3/2019,270.0991,271.0379,268.8907,69078772,270.2664
9/4/2019,272.488,273.3386,271.7165,46813644,273.2596
9/5/2019,275.8809,277.7772,273.2884,83197295,276.7733
9/6/2019,277.1637,277.7121,276.4665,49510922,277.0521
9/9/2019,278.0653,278.1583,276.2248,51086154,277.1916
