date,open,high,low,close,volume
2/5/2018,247.1233,249.2922,237.9595,238.5198,294681816
2/6/2018,234.914,243.7343,233.7934,243.2192,355026782
2/7/2018,242.6499,246.1382,241.8184,241.8998,167376100
2/8/2018,242.207,242.3516,232.7902,232.8264,246449505
2/9/2018,235.6912,238.2306,228.5698,236.3238,283321142
2/12/2018,238.4295,241.3033,236.4724,239.7941,143735976
2/13/2018,238.556,240.9508,237.9595,240.3905,81177734
2/14/2018,238.8632,244.0054,238.8542,243.6349,120735685
2/15/2018,245.4243,246.7528,242.8939,246.7437,111200286
2/16/2018,246.1021,248.8132,246.0569,246.816,160420135
2/20/2018,245.84,247.3221,244.4573,245.2706,86369662
2/21/2018,245.7225,248.271,243.9512,244.0506,98883740
2/22/2018,244.9995,246.7618,243.6801,244.3669,110511290
2/23/2018,245.6231,248.262,245.1351,248.262,92729476
2/26/2018,249.3645,251.2443,248.759,251.1449,86390416
2/27/2018,251.3346,252.0667,247.9457,248.0089,98952533
2/28/2018,249.1386,249.5995,245.1712,245.4966,121907767
3/1/2018,245.2797,246.8702,240.3905,241.9269,176855077
3/2/2018,240.2098,243.7524,239.3241,243.174,139083217
3/5/2018,241.954,246.6172,241.8455,245.9846,97307387
3/6/2018,246.9877,247.0691,245.0718,246.6082,78407902
3/7/2018,244.385,246.8793,244.1862,246.5178,87063502
3/8/2018,247.2137,247.8372,246.1924,247.7107,66901150
3/9/2018,249.1567,252.0215,248.8313,252.0215,113625335
3/12/2018,252.3197,252.9613,251.3076,251.7052,71852943
3/13/2018,252.8981,253.4132,249.4549,250.0785,91903263
3/14/2018,251.0635,251.2533,248.2258,248.7952,105895079
3/15/2018,249.3193,249.9791,248.0089,248.5241,83433038
3/16/2018,249.0645,249.872,248.7378,248.7923,100343673
3/19/2018,248.021,248.9698,243.7293,245.426,109208442
3/20/2018,245.8343,246.4967,245.1448,245.8434,59757271
3/21/2018,245.798,247.9484,245.1538,245.3716,78709578
3/22/2018,243.0851,243.9561,238.9567,239.238,148785916
3/23/2018,239.6917,240.4629,233.9391,234.1387,183534751
3/26/2018,237.8407,240.8349,235.3727,240.5446,141956102
3/27/2018,241.5063,242.0507,234.8555,236.4525,129941445
3/28/2018,236.5886,238.3034,234.6196,235.7538,146452306
3/29/2018,236.9243,240.6807,235.7619,238.7662,124244790
4/2/2018,238.2218,238.748,231.0719,233.6125,186286343
4/3/2018,234.8828,237.0967,233.0409,236.6067,119889222
4/4/2018,232.9592,239.8595,232.8231,239.1382,123574054
4/5/2018,240.9438,241.9328,239.8278,241.0254,80993290
4/6/2018,239.0112,240.5446,234.0934,235.654,179483634
4/9/2018,237.1511,240.2996,235.8496,236.8154,105442932
4/10/2018,239.7824,241.3884,238.6119,240.5808,105383213
4/11/2018,239.0565,241.0254,238.9839,239.3196,91082611
4/12/2018,240.6807,242.2594,240.4992,241.2886,68648611
4/13/2018,242.6314,242.7494,239.5465,240.5808,85043940
4/16/2018,242.2594,243.3482,241.4156,242.5588,63354866
4/17/2018,244.3735,245.7708,243.8473,245.1538,64633377
4/18/2018,245.6075,246.161,244.8635,245.3353,57254061
4/19/2018,244.6639,244.8726,242.9127,243.9743,77625519
4/20/2018,243.9017,244.1285,240.9982,241.9056,99953133
4/23/2018,242.4953,243.067,240.7623,241.8693,65507630
4/24/2018,242.9218,243.1452,237.0694,238.6119,112864871
4/25/2018,238.5484,239.6554,236.6793,239.2017,103756753
4/26/2018,240.2542,242.4819,239.8005,241.6334,67636739
4/27/2018,242.2594,242.5679,240.8984,241.8602,57032898
4/30/2018,242.4953,243.067,239.9276,240.0002,81902861
5/1/2018,239.4195,240.5355,237.8225,240.4266,74167763
5/2/2018,240.227,241.0617,238.4123,238.8115,86310101
5/3/2018,237.9586,238.9567,235.0461,238.2853,136179773
5/4/2018,237.2872,242.0682,236.9515,241.3702,91187159
5/7/2018,242.1596,243.1849,241.4519,242.1868,55304907
5/8/2018,241.8058,242.5543,240.5808,242.1868,67404486
5/9/2018,242.8764,244.8589,242.3411,244.5278,59614018
5/10/2018,245.2899,247.15,245.1811,246.8143,72036333
5/11/2018,246.9413,247.8396,246.415,247.5674,59795475
5/14/2018,248.012,248.6834,247.1228,247.6853,54765742
5/15/2018,246.4241,246.4423,245.0087,245.9795,86952162
5/16/2018,246.0158,247.4857,245.9886,247.0139,53909542
5/17/2018,246.7417,247.9121,246.0067,246.8052,56438381
5/18/2018,246.4513,246.8233,245.8253,246.1882,64317345
5/21/2018,247.7125,248.5926,246.2074,248.0392,58025875
5/22/2018,248.5745,248.8376,247.0139,247.3496,52966358
5/23/2018,246.043,248.0573,245.8797,248.0301,64694184
5/24/2018,247.6218,247.9031,245.6892,247.522,76012559
5/25/2018,246.9322,247.5764,246.415,246.9322,56348979
5/29/2018,245.2627,246.043,242.949,244.0922,115908607
5/30/2018,245.4351,247.8033,245.3625,247.3496,69678449
5/31/2018,246.9322,247.2407,245.2128,245.8343,93492466
6/1/2018,247.1681,248.5564,247.0955,248.2479,71228501
6/4/2018,249.0917,249.686,248.8467,249.4274,45351855
6/5/2018,249.5635,249.999,248.7741,249.6089,51113822
6/6/2018,250.2349,251.8046,249.5998,251.6957,62679252
6/7/2018,252.1948,252.4942,250.734,251.6685,72931644
6/8/2018,251.1967,252.467,251.0243,252.4125,72124598
6/11/2018,252.6394,253.4832,252.5214,252.7483,58892515
6/12/2018,253.1747,253.4469,252.4125,253.0749,72298316
6/13/2018,253.3199,253.583,252.0587,252.2674,79036971
6/14/2018,253.1566,253.4469,252.2945,252.9025,77071424
6/15/2018,252.0983,252.9276,250.959,252.5813,119945202
6/18/2018,251.0866,252.1894,250.5944,252.0618,52633567
6/19/2018,249.7286,251.3236,249.3002,251.0957,97474941
6/20/2018,251.7975,252.2076,251.1777,251.5241,53753292
6/21/2018,251.5149,251.5332,249.4369,249.9473,71017222
6/22/2018,251.2415,251.3555,250.1752,250.403,56583232
6/25/2018,249.2182,249.3788,245.2626,246.9943,137854162
6/26/2018,247.5776,248.4161,246.8029,247.5412,68683211
6/27/2018,248.1427,249.6055,245.3355,245.4905,104960655
6/28/2018,245.4358,247.6779,244.7067,246.8941,76622607
6/29/2018,248.0151,249.4187,247.1306,247.2495,97592499
7/2/2018,245.6363,247.9422,245.3902,247.7781,63529623
7/3/2018,248.6987,248.7989,246.4657,246.9032,42187071
7/5/2018,248.0607,248.9812,246.9579,248.9174,56925919
7/6/2018,248.9448,251.4056,248.5574,251.0228,66474953
7/9/2018,252.0527,253.3378,252.0071,253.2831,50435421
7/10/2018,253.7479,254.2948,253.4472,254.1945,51757760
7/11/2018,252.5995,253.4107,252.0253,252.3352,77018482
7/12/2018,253.6294,254.6776,253.0097,254.6229,60021912
7/13/2018,254.4406,255.1333,253.9758,254.8234,48234964
7/16/2018,254.869,255.0175,254.1398,254.5955,48201038
7/17/2018,253.8026,256.0265,253.7479,255.6254,52258946
7/18/2018,255.7075,256.2726,255.2518,256.1632,44564421
7/19/2018,255.4796,255.8715,254.7049,255.1971,61396658
7/20/2018,254.9875,255.6346,254.7414,254.9054,82365465
7/23/2018,254.6958,255.589,254.3403,255.3794,47002019
7/24/2018,256.8285,257.5303,255.7713,256.6645,67997395
7/25/2018,256.4093,259.18,256.3637,258.8519,78707761
7/26/2018,258.1136,258.943,258.0134,258.2412,57897905
7/27/2018,258.5784,258.6787,255.5434,256.4913,76770759
7/30/2018,256.5733,256.7374,254.6138,255.1515,63742508
7/31/2018,255.9353,257.0381,255.5434,256.4093,68243676
8/1/2018,256.6189,257.1384,255.3169,255.9809,53805385
8/2/2018,254.6411,257.5485,254.4315,257.3754,63398952
8/3/2018,257.503,258.5308,257.3207,258.4782,53921610
8/6/2018,258.5146,259.7451,258.115,259.4261,39400887
8/7/2018,260.1096,260.6747,259.9729,260.2828,43159068
8/8/2018,260.1096,260.5836,259.6995,260.1734,42090848
8/9/2018,260.2372,260.6382,259.6767,259.818,35716976
8/10/2018,258.3415,258.8929,257.348,258.0772,77076044
8/13/2018,258.3597,258.9886,256.8103,257.1111,65699169
8/14/2018,257.8584,258.9977,257.4604,258.7516,43818805
8/15/2018,257.3663,257.5121,255.3429,256.8194,102875001
8/16/2018,258.2959,259.7906,258.2594,258.8974,69890326
8/17/2018,258.6878,260.2647,258.2686,259.8089,65606452
8/20/2018,260.2737,260.6382,259.8089,260.3648,39777328
8/21/2018,260.8934,261.8595,260.4045,260.9755,66946384
8/22/2018,260.5562,261.3583,260.2782,260.8205,44968634
8/23/2018,260.6382,261.5223,260.1461,260.4742,49204851
8/24/2018,261.0666,262.1877,261.0119,262.0418,57467168
8/27/2018,263.2722,264.2201,263.1082,264.1107,57035568
8/28/2018,264.5847,264.6918,263.7644,264.2383,46879919
8/29/2018,264.4571,265.8971,264.2068,265.6602,61465501
8/30/2018,265.168,265.5508,263.974,264.5847,61202914
8/31/2018,264.1654,265.0495,263.6642,264.5938,66105966
9/4/2018,264.1654,264.5027,263.1082,264.1381,57573588
9/5/2018,263.7735,263.9832,262.3882,263.4272,72062803
9/6/2018,263.5366,263.8464,261.577,262.6343,65880610
9/7/2018,261.5588,263.1264,261.3127,262.1239,73491708
9/10/2018,263.1629,263.4363,262.3791,262.5796,50191113
9/11/2018,261.9142,263.9011,261.5542,263.4454,50530492
9/12/2018,263.4545,264.129,262.6981,263.5092,59810758
9/13/2018,264.6029,265.2577,264.3067,265.0677,51015325
9/14/2018,265.2774,265.4688,264.3113,265.1133,55079875
9/17/2018,265.0586,265.0951,263.4272,263.7097,68058677
9/18/2018,263.9285,265.7513,263.9011,265.1407,61888422
9/19/2018,265.1953,265.8516,265.0632,265.4232,49030496
9/20/2018,266.7174,267.9022,265.438,267.5741,100360646
9/21/2018,268.3379,268.4569,267.166,267.3308,105466627
9/24/2018,266.7357,266.8822,265.8476,266.4427,53356561
9/25/2018,266.9096,267.0195,265.9513,266.1955,44350784
9/26/2018,266.342,267.5597,264.9687,265.399,79697809
9/27/2018,265.8842,267.2575,265.6004,266.1406,59212874
9/28/2018,265.4997,266.6807,265.4631,266.168,70073264
10/1/2018,267.4407,268.1914,266.4061,267.0927,62051029
10/2/2018,266.9371,267.665,266.5526,266.9371,47205511
10/3/2018,268.0174,268.4478,266.7174,267.0836,64694594
10/4/2018,266.5892,266.6441,263.3665,264.9961,111460609
10/5/2018,265.225,265.756,262.0481,263.513,105915178
10/8/2018,262.808,263.8792,261.3889,263.513,87705879
10/9/2018,263.1193,264.4651,262.5516,263.1284,74311194
10/10/2018,262.6066,262.6798,254.4124,254.7969,214436855
10/11/2018,253.68,255.3463,247.5275,249.1846,274840491
10/12/2018,253.3962,253.6891,249.3677,252.6454,182971381
10/15/2018,252.2792,253.6433,251.1347,251.2263,102111933
10/16/2018,253.2405,257.1041,252.7553,256.7196,118212167
10/17/2018,256.7562,257.4063,254.1194,256.7654,110625987
10/18/2018,255.804,256.4175,251.7482,253.0574,134471672
10/19/2018,253.7257,255.7125,252.2059,252.9201,139851825
10/22/2018,253.6067,253.9363,251.2355,251.7848,82351338
10/23/2018,248.0677,251.6566,245.9253,250.503,145624229
10/24/2018,250.2467,250.6404,242.3455,242.9131,177362361
10/25/2018,244.7992,248.855,243.7463,247.2711,138061545
10/26/2018,243.4625,248.1134,240.139,242.9223,201520963
10/29/2018,246.0992,247.4268,237.9051,241.5764,160749101
10/30/2018,241.4025,245.4767,240.8989,245.1562,157115995
10/31/2018,247.793,250.1551,247.3078,247.7747,128296325
11/1/2018,248.6628,250.6129,247.5458,250.4115,99495037
11/2/2018,251.5467,251.9862,246.8225,248.9283,122634107
11/5/2018,249.4318,250.8692,248.4339,250.3016,65622482
11/6/2018,250.2375,252.0503,250.1734,251.8855,59860017
11/7/2018,254.1194,257.3605,253.68,257.2781,102752099
11/8/2018,256.4541,257.4703,255.6392,256.8111,65584886
11/9/2018,255.4653,255.6576,252.856,254.3025,98812561
11/12/2018,253.7807,254.0279,249.0198,249.5509,99673574
11/13/2018,250.0269,252.0732,248.3423,249.0839,98176610
11/14/2018,251.0066,251.4186,245.7788,247.381,125335931
11/15/2018,246.0809,250.4389,244.4606,249.9628,135101437
11/16/2018,248.8367,251.5467,248.3057,250.6129,126653240
11/19/2018,249.9903,250.2924,245.4309,246.3739,102876084
11/20/2018,242.9498,244.4513,240.9264,241.8145,136021311
11/21/2018,243.4075,244.5886,242.6293,242.6385,75563743
11/23/2018,240.9539,242.4585,240.8531,241.0179,42807878
11/26/2018,243.3343,245.1379,242.9314,244.909,79916381
11/27/2018,243.847,245.733,243.2244,245.733,75371078
11/28/2018,246.8317,251.3911,245.6664,251.3911,127629633
11/29/2018,250.5946,252.2792,249.4227,250.8418,82256010
11/30/2018,250.6861,252.9475,250.3565,252.3707,98157846
12/3/2018,256.6097,256.7196,254.0691,255.7125,102960337
12/4/2018,254.861,255.3005,247.1063,247.4268,177466051
12/6/2018,243.4625,247.1704,240.2764,247.0514,203991309
12/7/2018,246.7035,248.3149,240.4503,241.3109,160919250
12/10/2018,241.1278,242.7678,236.779,241.7687,151236208
12/11/2018,245.0555,245.2478,240.313,241.8236,121208739
12/12/2018,244.8816,246.2823,242.9589,243.0413,97856558
12/13/2018,244.0118,244.8999,241.8145,242.9589,96525689
12/14/2018,240.7524,241.7321,237.9051,238.4727,116891750
12/17/2018,237.4931,238.6375,232.1142,233.7943,165355837
12/18/2018,235.4789,236.1655,231.8899,233.5379,133982645
12/19/2018,233.6203,237.4931,228.2918,230.0405,214848880
12/20/2018,228.7588,230.3701,223.9888,226.2959,252053377
12/21/2018,227.2494,229.9848,221.0234,221.6865,255345633
12/24/2018,220.1576,221.8113,215.7644,215.8289,147311588
12/26/2018,217.3302,226.7336,215.2947,226.7336,218485360
12/27/2018,223.4088,228.677,220.084,228.4743,186267342
12/28/2018,229.8651,231.5413,226.9823,228.1796,153068658
12/31/2018,229.8466,230.4269,227.9217,230.1782,144299370
1/2/2019,226.5494,231.3663,226.5218,230.4177,126743877
1/3/2019,228.6217,228.9349,224.4219,224.9193,143872958
1/4/2019,228.0323,233.1162,227.6454,232.4531,142573163
1/7/2019,232.7294,235.7319,231.8084,234.2859,103014490
1/8/2019,236.5332,236.9845,233.9359,236.4871,102313170
1/9/2019,237.2147,238.4581,235.9529,237.5923,94813642
1/10/2019,236.0174,238.6883,235.3174,238.4304,96823923
1/11/2019,237.3252,238.55,236.7266,238.5225,73858110
1/14/2019,236.57,237.8963,236.1556,237.0673,70015565
1/15/2019,237.4542,240.1067,237.445,239.7843,85094498
1/16/2019,240.2264,241.2732,240.0146,240.3646,77542617
1/17/2019,239.4712,243.0723,239.4251,242.1882,95955433
1/18/2019,244.0486,245.8906,242.2231,245.4117,127900303
1/22/2019,243.9012,244.1223,240.4382,242.096,115433266
1/23/2019,243.1552,243.8736,240.0698,242.6026,86030287
1/24/2019,242.4184,243.3302,241.3777,242.7315,59204139
1/25/2019,244.6288,245.6327,242.8324,244.7854,96883358
